media_rapida_per,media_lenta_per,media_filtro_tendencia_per,atr_periodo,atr_multiplicador,Retorno_Anualizado_%,Calmar,DD_%,Num_Trades,Sharpe,Ativo,combinacao
10,100,50,20,1.5,215.45,4.089085259270236,52.69,40,1.747848874702514,SOL,R:10_L:100_F:50_A:20_M:1.5
21,120,150,10,4.0,241.08,4.079510380990836,59.1,21,1.818053174996223,SOL,R:21_L:120_F:150_A:10_M:4.0
10,100,100,20,1.5,217.52,4.075684754213664,53.37,42,1.734441208199139,SOL,R:10_L:100_F:100_A:20_M:1.5
21,40,100,7,1.5,100.96,4.068782805277132,24.81,13,1.6393457788366,RENDER,R:21_L:40_F:100_A:7_M:1.5
21,120,100,25,3.0,241.03,4.061681126003731,59.34,25,1.8288981010800909,SOL,R:21_L:120_F:100_A:25_M:3.0
21,120,100,14,3.0,241.01,4.061265662878397,59.34,25,1.8260417785325245,SOL,R:21_L:120_F:100_A:14_M:3.0
21,120,150,7,4.0,239.93,4.06008891659361,59.1,21,1.814201728984568,SOL,R:21_L:120_F:150_A:7_M:4.0
7,20,100,14,1.5,123.18,4.040370641000944,30.49,28,2.0048969595116435,RENDER,R:7_L:20_F:100_A:14_M:1.5
8,120,100,20,1.5,247.0,4.04033137274246,61.13,42,1.8337405775607996,SOL,R:8_L:120_F:100_A:20_M:1.5
21,120,100,20,3.0,239.72,4.039543508806421,59.34,25,1.822640081804413,SOL,R:21_L:120_F:100_A:20_M:3.0
18,50,100,25,2.5,196.97,4.03530095528677,48.81,39,1.217411875169642,DOGE,R:18_L:50_F:100_A:25_M:2.5
12,80,100,5,1.5,213.36,4.032297706737604,52.91,42,1.7462521132818078,SOL,R:12_L:80_F:100_A:5_M:1.5
18,50,100,30,2.5,196.67,4.029143446684355,48.81,39,1.216711988735354,DOGE,R:18_L:50_F:100_A:30_M:2.5
10,120,50,7,1.5,225.76,4.027854147842858,56.05,36,1.7754128983699378,SOL,R:10_L:120_F:50_A:7_M:1.5
18,50,100,20,2.5,196.34,4.022492367247135,48.81,39,1.215952827068287,DOGE,R:18_L:50_F:100_A:20_M:2.5
21,120,100,10,3.0,238.47,4.018600318846392,59.34,25,1.816917324437898,SOL,R:21_L:120_F:100_A:10_M:3.0
8,120,100,14,1.5,246.43,4.0052882949292,61.53,42,1.832416357489994,SOL,R:8_L:120_F:100_A:14_M:1.5
21,120,100,14,4.0,237.55,4.003043143839941,59.34,25,1.7971539070083096,SOL,R:21_L:120_F:100_A:14_M:4.0
10,100,50,5,1.5,213.09,4.00206407032154,53.25,40,1.737654627448454,SOL,R:10_L:100_F:50_A:5_M:1.5
21,120,100,30,4.0,237.47,4.001744140721277,59.34,25,1.7976217621579635,SOL,R:21_L:120_F:100_A:30_M:4.0
5,40,100,7,1.0,118.42,3.997661131894691,29.62,23,1.74453538284155,RENDER,R:5_L:40_F:100_A:7_M:1.0
21,120,150,30,5.0,236.13,3.9958067624726215,59.1,21,1.8000983538875923,SOL,R:21_L:120_F:150_A:30_M:5.0
10,120,100,5,1.5,218.96,3.995149455880677,54.81,38,1.7481196642091643,SOL,R:10_L:120_F:100_A:5_M:1.5
10,120,150,30,6.0,220.6,3.994873228645451,55.22,27,1.7423672869426057,SOL,R:10_L:120_F:150_A:30_M:6.0
10,120,200,5,1.0,208.07,3.994846553113361,52.08,23,1.8161684765628356,SOL,R:10_L:120_F:200_A:5_M:1.0
8,100,100,20,1.0,248.31,3.992577269034884,62.19,50,1.855000611331924,SOL,R:8_L:100_F:100_A:20_M:1.0
5,30,50,5,2.0,184.26,3.989674835300864,46.18,71,1.683989007953544,SOL,R:5_L:30_F:50_A:5_M:2.0
21,120,150,7,2.0,235.69,3.9882520915127815,59.1,21,1.8192016033524516,SOL,R:21_L:120_F:150_A:7_M:2.0
10,120,150,25,6.0,220.2,3.987579807681792,55.22,27,1.7407863702745798,SOL,R:10_L:120_F:150_A:25_M:6.0
21,120,100,25,4.0,236.32,3.982329142005788,59.34,25,1.7933903411966603,SOL,R:21_L:120_F:100_A:25_M:4.0
12,100,50,7,2.0,229.64,3.982176467358512,57.67,39,1.773761128184836,SOL,R:12_L:100_F:50_A:7_M:2.0
18,50,100,5,2.5,194.36,3.9819531213804353,48.81,39,1.2118529414712502,DOGE,R:18_L:50_F:100_A:5_M:2.5
8,100,100,25,1.0,247.5,3.981791673966055,62.16,50,1.8525518570059971,SOL,R:8_L:100_F:100_A:25_M:1.0
21,120,150,20,2.0,235.14,3.9790291790407175,59.1,21,1.81881153293167,SOL,R:21_L:120_F:150_A:20_M:2.0
21,120,150,25,5.0,235.11,3.97851744087772,59.1,21,1.79617326713281,SOL,R:21_L:120_F:150_A:25_M:5.0
10,120,50,20,1.5,222.01,3.9715182531011375,55.9,36,1.7635612268195864,SOL,R:10_L:120_F:50_A:20_M:1.5
10,120,150,5,5.0,219.22,3.9698182642594015,55.22,27,1.73689045618101,SOL,R:10_L:120_F:150_A:5_M:5.0
10,120,150,10,6.0,219.19,3.9692301024023977,55.22,27,1.7367893753086534,SOL,R:10_L:120_F:150_A:10_M:6.0
18,100,100,7,1.5,220.39,3.965942525438308,55.57,28,1.7756288398089697,SOL,R:18_L:100_F:100_A:7_M:1.5
10,120,50,14,1.5,223.94,3.964427642610104,56.49,36,1.7693473084172429,SOL,R:10_L:120_F:50_A:14_M:1.5
21,120,100,20,4.0,235.19,3.963325044507103,59.34,25,1.7891579187981337,SOL,R:21_L:120_F:100_A:20_M:4.0
5,80,100,14,1.5,232.5,3.962902698948979,58.67,45,1.831319261254739,SOL,R:5_L:80_F:100_A:14_M:1.5
18,50,100,10,2.5,193.42,3.962635811734184,48.81,39,1.209192877218337,DOGE,R:18_L:50_F:100_A:10_M:2.5
18,50,50,5,2.5,193.0,3.95399870616621,48.81,57,1.2154987020687078,DOGE,R:18_L:50_F:50_A:5_M:2.5
18,50,100,5,2.0,192.72,3.9481796061175114,48.81,39,1.2075161090071933,DOGE,R:18_L:50_F:100_A:5_M:2.0
18,50,50,10,3.0,190.63,3.9053760300799008,48.81,57,1.2104303418604574,DOGE,R:18_L:50_F:50_A:10_M:3.0
18,50,100,7,2.5,190.27,3.89801104941198,48.81,39,1.2020285914314162,DOGE,R:18_L:50_F:100_A:7_M:2.5
18,50,100,14,2.5,190.14,3.895320098921657,48.81,39,1.2012878361207453,DOGE,R:18_L:50_F:100_A:14_M:2.5
18,80,150,14,1.5,105.69,3.8930819918927058,27.15,11,1.7083101224622863,RENDER,R:18_L:80_F:150_A:14_M:1.5
18,50,50,7,2.5,190.02,3.892929091784278,48.81,57,1.208486661528943,DOGE,R:18_L:50_F:50_A:7_M:2.5
18,50,100,30,4.0,189.59,3.8842220476549474,48.81,39,1.2004436220161436,DOGE,R:18_L:50_F:100_A:30_M:4.0
5,40,100,5,1.0,115.93,3.881373334362306,29.87,23,1.722995339554132,RENDER,R:5_L:40_F:100_A:5_M:1.0
18,50,50,25,3.0,188.7,3.8659991944913097,48.81,57,1.2053552797794076,DOGE,R:18_L:50_F:50_A:25_M:3.0
18,50,100,5,3.0,188.38,3.859322184860032,48.81,39,1.1975282931296498,DOGE,R:18_L:50_F:100_A:5_M:3.0
18,50,100,25,4.0,187.28,3.836912600228787,48.81,39,1.1949079080113127,DOGE,R:18_L:50_F:100_A:25_M:4.0
18,50,50,30,5.0,201.52,3.830361037034144,52.61,57,1.2356826668679988,DOGE,R:18_L:50_F:50_A:30_M:5.0
18,50,50,14,3.0,186.56,3.822097122262633,48.81,57,1.200687452353752,DOGE,R:18_L:50_F:50_A:14_M:3.0
18,50,50,5,3.0,184.95,3.789094589588829,48.81,57,1.1967308660856557,DOGE,R:18_L:50_F:50_A:5_M:3.0
18,50,100,10,3.0,184.22,3.773722523311268,48.82,39,1.1876174623851972,DOGE,R:18_L:50_F:100_A:10_M:3.0
21,80,100,20,1.5,106.02,3.772994930969791,28.1,12,1.6602242503444369,RENDER,R:21_L:80_F:100_A:20_M:1.5
18,50,100,25,3.0,184.1,3.7717522640156993,48.81,39,1.186797624870159,DOGE,R:18_L:50_F:100_A:25_M:3.0
18,50,100,30,3.0,183.75,3.764562233708312,48.81,39,1.1859958709620628,DOGE,R:18_L:50_F:100_A:30_M:3.0
21,40,100,5,3.0,122.29,3.757903392148752,32.54,13,1.7255375474307446,RENDER,R:21_L:40_F:100_A:5_M:3.0
18,50,100,20,3.0,183.36,3.756543735148586,48.81,39,1.1850142082146131,DOGE,R:18_L:50_F:100_A:20_M:3.0
18,50,50,7,5.0,199.74,3.756379848127228,53.17,57,1.2316801623902254,DOGE,R:18_L:50_F:50_A:7_M:5.0
18,50,50,20,4.0,185.47,3.74822442749813,49.48,57,1.198447291170563,DOGE,R:18_L:50_F:50_A:20_M:4.0
18,50,50,25,5.0,200.4,3.7472579626172746,53.48,57,1.2332064780147889,DOGE,R:18_L:50_F:50_A:25_M:5.0
18,50,100,14,3.0,182.52,3.7391939847157127,48.81,39,1.183350897693672,DOGE,R:18_L:50_F:100_A:14_M:3.0
7,20,100,10,1.5,119.07,3.725735304675762,31.96,28,1.964206135433039,RENDER,R:7_L:20_F:100_A:10_M:1.5
18,50,100,5,4.0,184.57,3.724737731032434,49.55,39,1.1884473530890385,DOGE,R:18_L:50_F:100_A:5_M:4.0
7,40,100,7,1.0,108.18,3.722887094192864,29.06,21,1.6054060285622662,RENDER,R:7_L:40_F:100_A:7_M:1.0
21,80,100,25,1.5,104.38,3.702500062306693,28.19,12,1.658375427990442,RENDER,R:21_L:80_F:100_A:25_M:1.5
21,40,100,20,4.0,121.4,3.6993643985159688,32.82,13,1.7214542802070811,RENDER,R:21_L:40_F:100_A:20_M:4.0
18,50,50,30,3.0,180.4,3.695958487801091,48.81,57,1.185233037114649,DOGE,R:18_L:50_F:50_A:30_M:3.0
18,50,50,20,2.5,180.3,3.693841530776966,48.81,58,1.1807665265570737,DOGE,R:18_L:50_F:50_A:20_M:2.5
8,20,100,14,1.5,96.38,3.683408801669621,26.17,29,1.7350459103952005,RENDER,R:8_L:20_F:100_A:14_M:1.5
21,40,100,30,2.0,93.98,3.666118731485689,25.63,13,1.5580780597048849,RENDER,R:21_L:40_F:100_A:30_M:2.0
21,40,100,14,4.0,120.81,3.661254036002218,33.0,13,1.7160704909108555,RENDER,R:21_L:40_F:100_A:14_M:4.0
18,50,50,10,5.0,196.88,3.659580068594652,53.8,57,1.225148616583427,DOGE,R:18_L:50_F:50_A:10_M:5.0
18,50,50,14,5.0,199.91,3.653494260957793,54.72,57,1.232193660744011,DOGE,R:18_L:50_F:50_A:14_M:5.0
18,50,50,30,2.5,178.2,3.650796231806245,48.81,58,1.175922278229852,DOGE,R:18_L:50_F:50_A:30_M:2.5
7,40,100,5,1.0,107.05,3.6373274277527927,29.43,21,1.597286167235285,RENDER,R:7_L:40_F:100_A:5_M:1.0
18,50,100,20,4.0,183.33,3.628966477035659,50.52,39,1.185392754436009,DOGE,R:18_L:50_F:100_A:20_M:4.0
18,50,50,7,4.0,186.6,3.6273932062060936,51.44,57,1.2014788039928646,DOGE,R:18_L:50_F:50_A:7_M:4.0
21,40,100,20,2.0,93.35,3.6265967947877855,25.74,13,1.549222170777121,RENDER,R:21_L:40_F:100_A:20_M:2.0
18,50,50,7,3.0,183.08,3.618914997927702,50.59,57,1.1923667776985865,DOGE,R:18_L:50_F:50_A:7_M:3.0
18,50,100,7,3.0,183.39,3.604794005773978,50.87,39,1.1857237225315205,DOGE,R:18_L:50_F:100_A:7_M:3.0
18,50,50,5,5.0,195.87,3.594881065580597,54.49,57,1.2230910345229626,DOGE,R:18_L:50_F:50_A:5_M:5.0
18,50,50,5,2.0,175.44,3.5727062148477957,49.1,58,1.1691615722194502,DOGE,R:18_L:50_F:50_A:5_M:2.0
18,50,50,7,6.0,195.81,3.566452986873353,54.9,57,1.222970132426753,DOGE,R:18_L:50_F:50_A:7_M:6.0
18,50,50,20,5.0,197.5,3.551568319543194,55.61,57,1.226799651525109,DOGE,R:18_L:50_F:50_A:20_M:5.0
21,150,200,30,5.0,214.33,3.5481309784395654,60.41,45,1.6733667673529848,FET,R:21_L:150_F:200_A:30_M:5.0
18,50,50,14,4.0,189.3,3.547021261666829,53.37,57,1.2079258547597551,DOGE,R:18_L:50_F:50_A:14_M:4.0
18,50,50,10,2.5,172.98,3.543885104235068,48.81,58,1.1628791468210793,DOGE,R:18_L:50_F:50_A:10_M:2.5
18,50,50,5,6.0,193.0,3.53086180342364,54.66,57,1.2166893573070132,DOGE,R:18_L:50_F:50_A:5_M:6.0
18,80,150,25,2.0,97.82,3.528296602447006,27.72,10,1.6184630325522238,RENDER,R:18_L:80_F:150_A:25_M:2.0
18,50,50,20,6.0,197.94,3.521877705568321,56.2,57,1.2279112719560723,DOGE,R:18_L:50_F:50_A:20_M:6.0
18,50,50,10,6.0,195.84,3.5189832098752354,55.65,57,1.2230930164603324,DOGE,R:18_L:50_F:50_A:10_M:6.0
21,40,100,25,2.0,92.51,3.5179317958327814,26.3,13,1.5418752415790438,RENDER,R:21_L:40_F:100_A:25_M:2.0
21,40,100,30,4.0,118.26,3.501759905203384,33.77,13,1.6925253442770498,RENDER,R:21_L:40_F:100_A:30_M:4.0
18,50,50,25,2.5,176.17,3.5005404625763736,50.33,58,1.1708595628234126,DOGE,R:18_L:50_F:50_A:25_M:2.5
21,40,100,10,4.0,118.15,3.4946993716420125,33.81,13,1.691444034030052,RENDER,R:21_L:40_F:100_A:10_M:4.0
21,150,200,25,5.0,211.95,3.4789790596944563,60.92,45,1.6647038877706992,FET,R:21_L:150_F:200_A:25_M:5.0
18,50,50,20,3.0,172.24,3.4740316932597004,49.58,58,1.1613645338161165,DOGE,R:18_L:50_F:50_A:20_M:3.0
18,50,100,7,4.0,181.33,3.458061140114641,52.44,39,1.1807029118297898,DOGE,R:18_L:50_F:100_A:7_M:4.0
18,50,50,14,6.0,196.01,3.453568211491028,56.76,57,1.2236147676101508,DOGE,R:18_L:50_F:50_A:14_M:6.0
18,50,50,10,4.0,186.47,3.4260972180237066,54.43,57,1.201436882895632,DOGE,R:18_L:50_F:50_A:10_M:4.0
15,40,200,5,5.0,85.21,3.4224214857243824,24.9,10,1.6814035340169418,RENDER,R:15_L:40_F:200_A:5_M:5.0
15,40,200,20,4.0,85.21,3.4224214857243824,24.9,10,1.6814035340169418,RENDER,R:15_L:40_F:200_A:20_M:4.0
15,40,200,30,5.0,85.21,3.4224214857243824,24.9,10,1.6814035340169418,RENDER,R:15_L:40_F:200_A:30_M:5.0
15,40,200,25,4.0,85.21,3.4224214857243824,24.9,10,1.6814035340169418,RENDER,R:15_L:40_F:200_A:25_M:4.0
15,40,200,14,5.0,85.21,3.4224214857243824,24.9,10,1.6814035340169418,RENDER,R:15_L:40_F:200_A:14_M:5.0
15,40,200,10,5.0,85.21,3.4224214857243824,24.9,10,1.6814035340169418,RENDER,R:15_L:40_F:200_A:10_M:5.0
15,40,200,14,6.0,85.21,3.4224214857243824,24.9,10,1.6814035340169418,RENDER,R:15_L:40_F:200_A:14_M:6.0
15,40,200,20,5.0,85.21,3.4224214857243824,24.9,10,1.6814035340169418,RENDER,R:15_L:40_F:200_A:20_M:5.0
15,40,200,10,4.0,85.21,3.4224214857243824,24.9,10,1.6814035340169418,RENDER,R:15_L:40_F:200_A:10_M:4.0
15,40,200,7,4.0,85.21,3.4224214857243824,24.9,10,1.6814035340169418,RENDER,R:15_L:40_F:200_A:7_M:4.0
15,40,200,7,6.0,85.21,3.4224214857243824,24.9,10,1.6814035340169418,RENDER,R:15_L:40_F:200_A:7_M:6.0
15,40,200,25,6.0,85.21,3.4224214857243824,24.9,10,1.6814035340169418,RENDER,R:15_L:40_F:200_A:25_M:6.0
15,40,200,7,5.0,85.21,3.4224214857243824,24.9,10,1.6814035340169418,RENDER,R:15_L:40_F:200_A:7_M:5.0
15,40,200,20,6.0,85.21,3.4224214857243824,24.9,10,1.6814035340169418,RENDER,R:15_L:40_F:200_A:20_M:6.0
15,40,200,10,6.0,85.21,3.4224214857243824,24.9,10,1.6814035340169418,RENDER,R:15_L:40_F:200_A:10_M:6.0
15,40,200,25,5.0,85.21,3.4224214857243824,24.9,10,1.6814035340169418,RENDER,R:15_L:40_F:200_A:25_M:5.0
15,40,200,30,4.0,85.21,3.4224214857243824,24.9,10,1.6814035340169418,RENDER,R:15_L:40_F:200_A:30_M:4.0
15,40,200,5,4.0,85.21,3.4224214857243824,24.9,10,1.6814035340169418,RENDER,R:15_L:40_F:200_A:5_M:4.0
15,40,200,30,6.0,85.21,3.4224214857243824,24.9,10,1.6814035340169418,RENDER,R:15_L:40_F:200_A:30_M:6.0
15,40,200,5,6.0,85.21,3.4224214857243824,24.9,10,1.6814035340169418,RENDER,R:15_L:40_F:200_A:5_M:6.0
18,50,100,30,5.0,182.95,3.41440285946092,53.58,39,1.1847865248491594,DOGE,R:18_L:50_F:100_A:30_M:5.0
18,50,200,10,1.0,166.33,3.4075953015926435,48.81,26,1.1353575196627357,DOGE,R:18_L:50_F:200_A:10_M:1.0
18,80,150,30,2.0,95.68,3.406153367021773,28.09,10,1.5967462421830094,RENDER,R:18_L:80_F:150_A:30_M:2.0
18,50,200,7,1.0,166.11,3.403138986515825,48.81,26,1.134757943592098,DOGE,R:18_L:50_F:200_A:7_M:1.0
21,40,100,5,4.0,116.59,3.4008007690265427,34.28,13,1.6797698939734478,RENDER,R:21_L:40_F:100_A:5_M:4.0
18,80,150,20,2.0,95.22,3.400553833148345,28.0,10,1.5908751350626644,RENDER,R:18_L:80_F:150_A:20_M:2.0
18,50,50,30,6.0,196.49,3.391132174373282,57.94,57,1.2247968403675094,DOGE,R:18_L:50_F:50_A:30_M:6.0
18,50,200,30,1.5,164.83,3.376876452428109,48.81,26,1.1313717269905124,DOGE,R:18_L:50_F:200_A:30_M:1.5
21,150,250,30,5.0,203.93,3.3759019674970294,60.41,39,1.6958137742849424,FET,R:21_L:150_F:250_A:30_M:5.0
18,50,200,25,1.5,164.78,3.3757568907840363,48.81,26,1.1312147560999557,DOGE,R:18_L:50_F:200_A:25_M:1.5
18,50,100,14,4.0,182.87,3.3662612367154154,54.32,39,1.1846319960035658,DOGE,R:18_L:50_F:100_A:14_M:4.0
21,40,100,25,4.0,115.99,3.365322931589974,34.47,13,1.6744908895533035,RENDER,R:21_L:40_F:100_A:25_M:4.0
18,80,150,14,2.0,93.3,3.357161978637872,27.79,10,1.5765889642543536,RENDER,R:18_L:80_F:150_A:14_M:2.0
18,50,200,10,1.5,163.74,3.3545274581647955,48.81,26,1.1288690321033188,DOGE,R:18_L:50_F:200_A:10_M:1.5
21,150,200,30,6.0,209.72,3.3531865820123343,62.54,45,1.657432081487046,FET,R:21_L:150_F:200_A:30_M:6.0
18,50,200,20,1.5,163.63,3.3522218078417385,48.81,26,1.1281073525475531,DOGE,R:18_L:50_F:200_A:20_M:1.5
21,40,100,14,2.0,115.74,3.3507056202672487,34.54,13,1.654895111384842,RENDER,R:21_L:40_F:100_A:14_M:2.0
21,150,200,20,5.0,208.41,3.350612013217915,62.2,45,1.6519081644428342,FET,R:21_L:150_F:200_A:20_M:5.0
18,50,100,7,5.0,181.28,3.3488083569887794,54.13,39,1.1807200735548522,DOGE,R:18_L:50_F:100_A:7_M:5.0
18,50,200,7,1.5,163.34,3.346423919725243,48.81,26,1.1277798807873816,DOGE,R:18_L:50_F:200_A:7_M:1.5
18,50,100,25,5.0,181.9,3.3417699049552128,54.43,39,1.1822727929881218,DOGE,R:18_L:50_F:100_A:25_M:5.0
15,40,200,14,4.0,82.87,3.328370283346273,24.9,11,1.6814035340169418,RENDER,R:15_L:40_F:200_A:14_M:4.0
18,50,50,14,2.5,171.9,3.328008912195951,51.65,58,1.1599865285952944,DOGE,R:18_L:50_F:50_A:14_M:2.5
18,50,150,10,1.0,162.4,3.3270601903247505,48.81,29,1.1255183560619575,DOGE,R:18_L:50_F:150_A:10_M:1.0
18,50,200,5,1.5,162.25,3.3240170404681018,48.81,26,1.1247224792116437,DOGE,R:18_L:50_F:200_A:5_M:1.5
14,40,200,30,4.0,74.82,3.3232556420757127,22.51,10,1.554362331422415,RENDER,R:14_L:40_F:200_A:30_M:4.0
14,40,200,5,5.0,74.82,3.3232556420757127,22.51,10,1.554362331422415,RENDER,R:14_L:40_F:200_A:5_M:5.0
14,40,200,20,4.0,74.82,3.3232556420757127,22.51,10,1.554362331422415,RENDER,R:14_L:40_F:200_A:20_M:4.0
14,40,200,25,4.0,74.82,3.3232556420757127,22.51,10,1.554362331422415,RENDER,R:14_L:40_F:200_A:25_M:4.0
14,40,200,5,6.0,74.82,3.3232556420757127,22.51,10,1.554362331422415,RENDER,R:14_L:40_F:200_A:5_M:6.0
14,40,200,30,6.0,74.82,3.3232556420757127,22.51,10,1.554362331422415,RENDER,R:14_L:40_F:200_A:30_M:6.0
14,40,200,30,5.0,74.82,3.3232556420757127,22.51,10,1.554362331422415,RENDER,R:14_L:40_F:200_A:30_M:5.0
14,40,200,7,6.0,74.82,3.3232556420757127,22.51,10,1.554362331422415,RENDER,R:14_L:40_F:200_A:7_M:6.0
14,40,200,25,6.0,74.82,3.3232556420757127,22.51,10,1.554362331422415,RENDER,R:14_L:40_F:200_A:25_M:6.0
14,40,200,7,4.0,74.82,3.3232556420757127,22.51,10,1.554362331422415,RENDER,R:14_L:40_F:200_A:7_M:4.0
14,40,200,25,5.0,74.82,3.3232556420757127,22.51,10,1.554362331422415,RENDER,R:14_L:40_F:200_A:25_M:5.0
14,40,200,10,6.0,74.82,3.3232556420757127,22.51,10,1.554362331422415,RENDER,R:14_L:40_F:200_A:10_M:6.0
14,40,200,20,6.0,74.82,3.3232556420757127,22.51,10,1.554362331422415,RENDER,R:14_L:40_F:200_A:20_M:6.0
14,40,200,7,5.0,74.82,3.3232556420757127,22.51,10,1.554362331422415,RENDER,R:14_L:40_F:200_A:7_M:5.0
14,40,200,10,4.0,74.82,3.3232556420757127,22.51,10,1.554362331422415,RENDER,R:14_L:40_F:200_A:10_M:4.0
14,40,200,5,4.0,74.82,3.3232556420757127,22.51,10,1.554362331422415,RENDER,R:14_L:40_F:200_A:5_M:4.0
14,40,200,14,5.0,74.82,3.3232556420757127,22.51,10,1.554362331422415,RENDER,R:14_L:40_F:200_A:14_M:5.0
14,40,200,10,5.0,74.82,3.3232556420757127,22.51,10,1.554362331422415,RENDER,R:14_L:40_F:200_A:10_M:5.0
14,40,200,14,6.0,74.82,3.3232556420757127,22.51,10,1.554362331422415,RENDER,R:14_L:40_F:200_A:14_M:6.0
14,40,200,20,5.0,74.82,3.3232556420757127,22.51,10,1.554362331422415,RENDER,R:14_L:40_F:200_A:20_M:5.0
21,150,250,25,5.0,202.44,3.322811253919618,60.92,39,1.6897809065142173,FET,R:21_L:150_F:250_A:25_M:5.0
18,50,200,14,1.5,161.95,3.317832634247624,48.81,26,1.1236371178858702,DOGE,R:18_L:50_F:200_A:14_M:1.5
18,120,200,30,4.0,185.28,3.315146428352869,55.89,50,1.613410465759714,FET,R:18_L:120_F:200_A:30_M:4.0
18,100,200,7,2.5,199.01,3.314585461430057,60.04,51,1.686218270546583,FET,R:18_L:100_F:200_A:7_M:2.5
18,50,100,10,5.0,181.3,3.3118036046384662,54.74,39,1.1808157490942706,DOGE,R:18_L:50_F:100_A:10_M:5.0
18,50,50,25,6.0,194.96,3.307630119471052,58.94,57,1.2214266811907448,DOGE,R:18_L:50_F:50_A:25_M:6.0
8,20,100,10,1.5,92.05,3.3069581067734037,27.84,29,1.687415390781553,RENDER,R:8_L:20_F:100_A:10_M:1.5
21,80,100,14,1.5,100.1,3.3065349334619265,30.27,12,1.5879928013566929,RENDER,R:21_L:80_F:100_A:14_M:1.5
18,50,150,7,1.0,160.82,3.294743133631412,48.81,29,1.1212821454379398,DOGE,R:18_L:50_F:150_A:7_M:1.0
18,50,150,30,1.5,160.69,3.2920360281924554,48.81,29,1.120984704489295,DOGE,R:18_L:50_F:150_A:30_M:1.5
18,50,100,10,1.0,162.67,3.2898880550153327,49.45,39,1.127491346561747,DOGE,R:18_L:50_F:100_A:10_M:1.0
18,50,200,10,2.0,160.51,3.2884768919199563,48.81,26,1.1201200484942075,DOGE,R:18_L:50_F:200_A:10_M:2.0
18,50,150,25,1.5,160.46,3.287419823323209,48.81,29,1.120353266340127,DOGE,R:18_L:50_F:150_A:25_M:1.5
21,150,200,25,6.0,207.22,3.2815828289716404,63.15,45,1.6483467307748545,FET,R:21_L:150_F:200_A:25_M:6.0
21,80,100,10,1.5,99.37,3.2714317549393086,30.38,12,1.577120051857258,RENDER,R:21_L:80_F:100_A:10_M:1.5
9,200,100,25,0.5,100.32,3.2693078877619546,30.68,9,1.772852389709749,RENDER,R:9_L:200_F:100_A:25_M:0.5
21,100,250,7,2.5,192.6,3.267347182874632,58.95,42,1.6975064448266992,FET,R:21_L:100_F:250_A:7_M:2.5
18,50,200,20,2.0,159.43,3.2663333597861723,48.81,26,1.1171067871118274,DOGE,R:18_L:50_F:200_A:20_M:2.0
18,50,200,25,2.0,159.37,3.265002026457272,48.81,26,1.1169354455966316,DOGE,R:18_L:50_F:200_A:25_M:2.0
18,50,150,20,1.5,159.29,3.2633857581364034,48.81,29,1.1171250636335115,DOGE,R:18_L:50_F:150_A:20_M:1.5
21,150,200,5,3.0,214.5,3.2620664084257958,65.76,45,1.678775583882348,FET,R:21_L:150_F:200_A:5_M:3.0
18,50,100,14,5.0,181.44,3.260661292951266,55.65,39,1.181248023226397,DOGE,R:18_L:50_F:100_A:14_M:5.0
18,50,100,10,4.0,180.37,3.2580591259634204,55.36,39,1.1786299452665194,DOGE,R:18_L:50_F:100_A:10_M:4.0
18,50,200,30,2.0,159.02,3.2578138026394248,48.81,26,1.115929937346283,DOGE,R:18_L:50_F:200_A:30_M:2.0
9,200,50,25,0.5,99.92,3.2562611943899915,30.68,10,1.7687242392968834,RENDER,R:9_L:200_F:50_A:25_M:0.5
21,50,150,14,2.0,90.92,3.23851872810426,28.07,11,1.4725825451568306,RENDER,R:21_L:50_F:150_A:14_M:2.0
9,200,100,10,0.5,99.87,3.238307823799897,30.84,9,1.7680189589483324,RENDER,R:9_L:200_F:100_A:10_M:0.5
18,120,200,25,4.0,183.33,3.228260884445189,56.79,50,1.6053896464551376,FET,R:18_L:120_F:200_A:25_M:4.0
21,150,250,30,6.0,201.88,3.227841549035192,62.54,39,1.687996222420887,FET,R:21_L:150_F:250_A:30_M:6.0
9,200,50,10,0.5,99.47,3.22535595172896,30.84,10,1.763891894197079,RENDER,R:9_L:200_F:50_A:10_M:0.5
14,40,200,14,4.0,72.61,3.2250843213749083,22.51,11,1.554362331422415,RENDER,R:14_L:40_F:200_A:14_M:4.0
7,20,100,5,1.5,110.89,3.2240896298333537,34.39,29,1.882204393969396,RENDER,R:7_L:20_F:100_A:5_M:1.5
18,50,200,7,2.0,157.32,3.2230802446946583,48.81,26,1.111241592657964,DOGE,R:18_L:50_F:200_A:7_M:2.0
21,40,100,10,2.0,113.5,3.2221540494048884,35.23,13,1.6346301149744262,RENDER,R:21_L:40_F:100_A:10_M:2.0
14,50,100,14,2.0,170.97,3.2187399913440333,53.12,41,1.152129812846027,DOGE,R:14_L:50_F:100_A:14_M:2.0
15,150,250,30,5.0,207.8,3.21423295061245,64.65,43,1.7183375478989928,FET,R:15_L:150_F:250_A:30_M:5.0
21,40,100,10,2.5,113.32,3.211973618705363,35.28,13,1.6297617034030725,RENDER,R:21_L:40_F:100_A:10_M:2.5
18,50,100,5,5.0,177.65,3.205605785419682,55.42,39,1.1720031719670363,DOGE,R:18_L:50_F:100_A:5_M:5.0
18,50,200,14,2.0,156.42,3.204622282342785,48.81,26,1.1090203447665057,DOGE,R:18_L:50_F:200_A:14_M:2.0
